lodging_id,street,housenumber,city,state,postcode,full_address
node:4595531401,,,,,,
node:4595531405,,,,,,
node:4595531407,,,,,,
node:4595532790,,,,,,
node:4595536090,,,,,,
node:4595588601,Elfido Batista Caro,,,,,
node:4595645490,,,,,,
node:4595992089,Calle Nápoles,40,Ciudad de México,,,
node:4596800091,,,,,,
node:4596829487,,,,,,
node:4596872391,,,,,,
node:4596873091,,,,,,
node:4597018374,Carretera Monterrey-Nuevo Laredo,21521,Monterrey,,66660,
node:4597226096,,,,,,
node:4597226291,,,,,,
node:4597227995,,,,,,
node:4597227996,,,,,,
node:4597228093,,,,,,
node:4597283790,,,,,,
node:4598539991,Ave 30 Norte,160,,,77710,
node:4598594390,Paseo Xaman-Ha,16,,,77717,
node:4598714294,,,,,,
node:4598767689,,,,,,
node:4598772889,,,,,,
node:4599065790,,,,,,
node:4599071289,,,,,,
node:4599071291,,,,,,
node:4600302990,Calle Puebla,353,Ciudad de México,,,
node:4600398371,,,,,,
node:4600419126,,,,,,
node:4600438875,,,,,,
node:4600438883,,,,,,
node:4600666390,,,,,,
node:4600666394,,,,,,
node:4600666396,,,,,,
node:4600666398,,,,,,
node:4600666399,,,,,,
node:4600666492,,,,,,
node:4600666494,,,,,,
node:4600666495,,,,,,
node:4600666497,,,,,,
node:4600753991,,,,,,
node:4600754390,"8a Poniente Norte #126 Colonia Centro, 29000 Tuxtla Gutiérrez, Mexico",,,,,
node:4600754396,,,,,,
node:4600754398,,,,,,
node:4601029293,,,,,,
node:4601950590,Costero,599,,,77930,
node:4602126965,,,,,,
node:4602594489,colina de las flores,49,,,,
node:4602748290,,,,,,
node:4602748889,,,,,,
node:4602748890,,,,,,
node:4602749089,,,,,,
node:4602749090,,,,,,
node:4602749091,,,,,,
node:4603107891,,,,,,
node:4604257990,,,,,,
node:4604757192,,,,,,
node:4606648589,,,,,,
node:4607184291,,,,,,
node:4607962393,,,,,,
node:4608817198,,,,,,
node:4608817202,,,,,,
node:4608857896,,,,,,
node:4608858493,,,,,,
node:4608877296,,,,,,
node:4608877300,,,,,,
node:4610253417,5Av Bis Sur con Calle 13,,,,,
node:4610505092,,,,,,
node:4610505191,,,,,,
node:4610505192,,,,,,
node:4610607989,,,,,,
node:4610737991,,,,,,
node:4610737992,,,,,,
node:4610737993,,,,,,
node:4610742390,,,,,,
node:4610742392,,,,,,
node:4610760889,,,,,,
node:4610760990,,,,,,
node:4610760993,,,,,,
node:4611098789,,,El Cuyo,,97707,
node:4611169795,,,,,,
node:4613457832,,,,,,
node:4613561278,,,,,,
node:4614487489,,,,,,
node:4614487491,,,,,,
node:4614487589,,,,,,
node:4614487690,,,,,,
node:4615198394,,,,,,
node:4615436189,,,,,,
node:4615436489,,,,,,
node:4616570089,Calle 2 Oriente,,,,,
node:4617179989,,,,,,
node:4618327565,,,,,,
node:4618405128,,,,,,
node:4620862614,,,,,,
node:4621046482,Calle Flavio A. Paniagua,28,San Cristóbal de las Casas,,29220,
node:4621046483,,,,,,
node:4621419993,,,,,,
node:4621453289,,,,,,
node:4621453490,,,,,,
node:4621589795,,,,,,
node:4622718890,,,,,,
node:4624387989,,,,,,
node:4624476294,,,,,,
node:4624476295,,,,,,
node:4624476297,,,,,,
node:4624982190,,,,,,
node:4626481865,,,,,,
node:4627560095,,,,,,
node:4627567091,1 Norte,,,,,
node:4629845043,,,,,,
node:4631352158,,,,,,
node:4632924789,,,,,,
node:4639135511,,,,,,
node:4639141089,,,,,,
node:4639142050,,,,,,
node:4639800790,Costero,,,,97326,
node:4640422189,,,,,,
node:4640759557,,,,,,
node:4640781091,,,,,,
node:4640789890,,,,,,
node:4640789891,,,,,,
node:4640790391,,,,,,
node:4641405189,cerro grande,217,,,59379,
node:4642644690,,,,,,
node:4643218790,,,,,,
node:4643248889,,,,,,
node:4643384491,,,,,,
node:4643384492,,,,,,
node:4643384493,,,,,,
node:4643384494,,,,,,
node:4643384495,,,,,,
node:4643399392,,,,,,
node:4643399393,,,,,,
node:4643399394,,,,,,
node:4643401590,,,,,,
node:4643401592,,,,,,
node:4643401593,,,,,,
node:4643402390,,,,,,
node:4644513294,,,,,,
node:4644513295,,,,,,
node:4644513296,,,,,,
node:4644513300,,,,,,
node:4644513302,,,,,,
node:4644517090,,,,,,
node:4644517094,,,,,,
node:4644517095,Avenida Diego Dugelay,11,San Cristóbal de las Casas,,29230,
node:4644519591,,,,,,
node:4644519592,,,,,,
node:4644519593,,,,,,
node:4644519595,,,,,,
node:4644799990,,,,,,
node:4644799991,,,,,,
node:4644799992,,,,,,
node:4644902690,,,,,,
node:4644902692,,,,,,
node:4644902693,,,,,,
node:4644903890,,,,,,
node:4644904590,,,,,,
node:4644904591,,,,,,
node:4644906090,,,,,,
node:4644910989,,,,,,
node:4645733691,,,,,,
node:4645733692,,,,,,
node:4645814997,,,,,,
node:4645815290,,,,,,
node:4646249890,,,,,,
node:4646287592,,,,,,
node:4646287593,,,,,,
node:4646287595,,,,,,
node:4646287596,,,,,,
node:4646293390,,,,,,
node:4646293392,,,,,,
node:4646293393,,,,,,
node:4646305992,,,,,,
node:4646305993,,,,,,
node:4646305995,,,,,,
node:4646305996,,,,,,
node:4646305997,,,,,,
node:4646305998,,,,,,
node:4646306091,,,,,,
node:4646306092,,,,,,
node:4646306094,,,,,,
node:4646307890,,,,,,
node:4646308389,,,,,,
node:4646308391,,,,,,
node:4646308392,,,,,,
node:4646308691,,,,,,
node:4646308789,Niños Héroes,,San Cristóbal de Las Casas,,,
node:4646308790,,,,,,
node:4646309189,,,,,,
node:4649157090,,,,,,
node:4649455990,Calle Pak,1,"zipolite, oaxaca",,70947,
node:4649567190,,,,,,
node:4650408289,,,,,,
node:4650408390,,,,,,
node:4653677892,Calle Punta Conoco,21,,,,
node:4654631592,,,,,,
node:4654631593,,,,,,
node:4654631594,,,,,,
node:4654660190,,,,,,
node:4654669593,,,,,,
node:4654718790,,,,,,
node:4654738489,,,,,,
node:4654738792,,,,,,
node:4654738795,,,,,,
node:4654742191,,,,,,
node:4654742192,,,,,,
node:4654742193,,,,,,
node:4661480489,"Av. 5 9, Grangas San Antonio",,,,31870,
node:4665934935,,,,,,
node:4665967828,,,,,,
node:4669200117,,,,,,
node:4669347540,,,,,,
node:4669489607,,,,,,
node:4669786698,,,,,,
node:4672976492,Heroes Oaxaaqueños,,,,70934,
node:4673286420,,,,,,
node:4673337699,,,,,,
node:4673707389,Calle Oaxaca at Hidalgo,,,,,
node:4673913589,,,,,,
node:4674004189,Calle Niños Héroes,14b,,,,
node:4674894488,,,,,,
node:4674895191,,,,,,
node:4675365995,Avenida Insurgentes,,,,,
node:4675366191,,,,,,
node:4675366496,Libramiento Tlaxcala,,,,,
node:4675366497,Libramiento Tlaxcala,,,,,
node:4675420989,Océano Antártico,1,,,71984,
node:4675424589,,,,,,
node:4675424590,Benito Juárez,,,,,
node:4675444189,,,,,,
node:4675645499,,,Tula de Allende,HGO,42800,
node:4676965991,,,,,,
node:4677033589,,,,,,
node:4677305889,,,,,,
node:4677395595,,,,,,
node:4678644389,refinadora salina Cruz,,,,,
node:4678770990,Andador Tbachin,,,,70902,
node:4679363707,Cumbres de Guadalupe,2,,,29230,
node:4679427007,,,,,,
node:4680172789,,,,,,
node:4682440300,1a Oriente Sur,73,COMITAN,chiapas,30029,
node:4683508901,Carretera Yautepec-Tlaltizapán,,,,,
node:4685360984,,,,,,
node:4685840916,,,,,,
node:4686180886,Carretera Federal Zacatepec-Zapata,,,,,
node:4687361078,San Ildefonso,38,Ciudad de México,,,
node:4687361079,,,,,,
node:4687361081,República de Uruguay,109,Ciudad de México,,,
node:4687493384,,,,,,
node:4687813889,,,,,,
node:4689366890,Ave Luis Donaldo Colosio; Luis Donaldo Colosio,,,,,
node:4689459989,,,,,,
node:4689494706,,,,,,
node:4690506919,,,,,,
node:4691002404,Carretera a Laguna de Sánchez,Km 24,Santiago,,,
node:4691002405,Carretera a Laguna de Sanchéz,"km 22,7",La Cienega de Gonzalez,,67330,
node:4691002407,,,,,,
node:4691572011,,225,,,,
node:4692567889,Ave 15 Norte,,,,77728,
node:4692626492,,,,,,
node:4692681389,Encuentro con Él,,,,,
node:4692849991,,,,,,
node:4694108693,,,,,,
node:4694443891,,,,,,
node:4694580292,Calle 37,201,Valladolid,,,
node:4695668569,,,,,,
node:4695686135,,,,,,
node:4696562766,,,,,,
node:4696567635,,,,,,
node:4696860589,Avenida México,121,,,08100,
node:4698264630,,,,,,
node:4698272589,Tlajomulco,37,,,,
node:4699451889,,,,,,
node:4699458089,,,,,,
node:4700188597,,,,,,
node:4700327792,Calle 25 Bis Norte,#88,playa del carmen,,77720,
node:4700338630,,,,,,
node:4701840296,,,,,,
node:4702179989,,,,,,
node:4702603394,,,,,,
node:4703466410,Altotonga - Tlapacoyan,,,,93700,
node:4704353540,Plaza Dorada,,,,,
node:4705869591,103 Poniente,,,,,
node:4706069457,,,,,,
node:4706453905,,,,,,
node:4708828289,Isauro Venzor,103,,,34260,
node:4709236710,Ninos Heroes,,Santa Maria del Tule,,68297,
node:4709395192,,,,,,
node:4710007589,,,,,,
node:4710991664,,,,,,
node:4712280892,,,,,,
node:4712378089,,,,,,
node:4712527091,,,,,,
node:4712559390,Calle Luis Moya,39,,,,
node:4714010692,Plutarco Elias Calles,,,,83550,
node:4714068389,,,,,,
node:4714337490,,,,,,
node:4714753510,,,,,,
node:4715877889,,,,,,
node:4715928694,,,,,,
node:4716641090,,,,,,
node:4716778639,,,,,,
node:4716869790,Avenida de Guadalupe,58,,,,
node:4717039358,,,,,,
node:4717625288,,,,,,
node:4719486415,Calle 59,589,Mérida,,97000,
node:4720760189,,,,,,
node:4722632726,Calle de Valerio Trujano,,,,,
node:4722682158,Calle Cuauhtemoc,106,,,,
node:4723020789,,,,,,
node:4723531327,,,,,,
node:4723535627,Calle Rayon,12,,,,
node:4724133090,Boulevard Lazaro Cardenas,,,,23450,
node:4724181297,Avenida Benito Juárez,101,,,,
node:4724382256,Ezequiel Ordoñez,104,Toluca de Lerdo,,50080,
node:4724579370,Avenida Miguel Hidalgo y Costilla,404,Toluca de Lerdo,,50000,
node:4726343289,Benito Juarez,5,,,,
node:4726624290,,,,,,
node:4726850528,Pedro Ascencio,200,Toluca de Lerdo,,50000,
node:4726859414,Nigromante,306,Toluca de Lerdo,,50000,
node:4726897877,Calle Aquiles Serdán,115,Toluca de Lerdo,,50000,
node:4726924494,,,,,,
node:4727109789,Avenida 3 5/n entre Calles 2 y 4,2,,,77930,
node:4727961291,,,,,,
node:4728573089,,,,,,
node:4729203389,,,,,,
node:4729465292,Zaragoza,,,,94000,
node:4729824691,,,,,,
node:4729917693,Avenida 3 entre Calles 2A y 4,2,,,77930,
node:4731394121,,,,,,
node:4731405723,5a Avenida,,,,,
node:4732172124,Subcolectora 2,3105,,,45070,
node:4732275522,Calle 38 Norte,mz. 4 lt. 3,,,77720,
node:4732963723,Avenida Guerrero,,,,,
node:4734698321,Sonora,18,,,30503,
node:4735505923,,,,,,
node:4735554645,Jesús García Morales,,,,,
node:4736525312,Calle Nicolás Bravo,,Toluca de Lerdo,,50050,
node:4740756925,,,,,,
node:4740838623,,,,,,
node:4741591821,Saltillo,,,,30503,
node:4744185648,,,,,,
node:4744302146,,,,,,
node:4746172323,Miguel Ángel Oliva,101,,,79090,
node:4746172324,,,,,,
node:4746263404,,,,,,
node:4746384097,,,,,,
node:4747241625,"Calle 8, Playa la Ropa",,,,40895,
node:4747745603,Subida al Orbgano,,Santa María Tonameca,,70947,
node:4748073822,Calle 13 Sur,,,,,
node:4749995124,calle Augustin de Iturbie,,,,,
node:4751355546,,,Playa del Carmen,,,
node:4751451624,,,,,,
node:4751465721,,,,,,
node:4751465722,,,,,,
node:4751465821,,,,,,
node:4751650325,,,,,,
node:4753223102,,,,,,
node:4753287224,,,,,,
node:4753656623,,,,,,
node:4753775421,San Marcos,20,Ciudad de México,,06000,
node:4755695932,3er Callejón Z,,,,,
node:4757100422,,,,,,
node:4757108124,,,,,,
node:4757108125,,,,,,
node:4757110322,,,,,,
node:4758218450,Calle Cuautitlán,,Toluca de Lerdo,,50040,
node:4762768027,,,,,,
node:4764895521,Carretera Valladolid-Chichimilá Km. 3.75,,,,97760,
node:4765648825,,,,,,
node:4768477138,,,,,,
node:4768556398,,,San José Guerrero,,,
node:4768845322,,,,,,
node:4768848721,,,,,,
node:4770440121,,,,,,
node:4770501621,16 de septiembre,49a,,,,
node:4773405330,,,,,,
node:4773911521,,,,,,
node:4776795330,,,,,,
node:4779272046,,,,,,
node:4779926182,,,,,,
node:4780211623,Avenida Yaxchilán,,,,,
node:4780684040,,,,,,
node:4780760592,,,,,,
node:4780855001,,,,,,
node:4780888322,,,,,,
node:4780931526,,,,,,
node:4781615382,,,,,,
node:4782269880,,,,,,
node:4784145265,,,,,,
node:4784193361,Av. La Fragua,1066,Veracruz,,91910,
node:4784222057,,,,,,
node:4784225610,,,,,,
node:4785691022,"214 Calle 45 entre 44 y 46 Valladolid, 97782, Mexico",,,,,
node:4787225521,,5,,,,
node:4787389098,,,,,,
node:4788640922,carretera Tuxpan - Juana Moza,,"Tuxpan, Veracruz",,92770,
node:4788974923,,,,,,
node:4788974924,,,,,,
node:4790224196,,,,,,
node:4792567028,,,,,,
node:4792663322,,,,,,
node:4792663422,,,,,,
node:4794495232,,,,,,
node:4794499945,,,,,,
node:4794515613,,,,,,
node:4794521844,,,,,,
node:4794561179,,,,,,
node:4794561180,,,,,,
node:4800097922,,,,,,
node:4800131922,,,,,,
node:4803711023,Supercarretera México-Queretaro,200 kilómetro,,,76246,
node:4803875827,,,,,,
node:4804525622,Calle 10,1408,,,77500,
node:4805956321,Camino a los limones,1,,,62715,
node:4806021622,Jósefa Ortiz de Dominguez,1B,San Cristóbal de Las Casas,,29220,
node:4807752721,Avenida Insurgentes Norte,,,,,
node:4807920826,,,,,,
node:4808605446,,,,,,
node:4808817124,,,,,,
node:4811750825,,,,,,
node:4812119835,,,,,,
node:4813962221,,,,,,
node:4816329767,Francisco I. Madero,,,,,
node:4816481321,,,,,,
node:4818176022,,,,,,
node:4818349424,,,,,,
node:4818349425,,,,,,
node:4818400921,,,,,,
node:4819005324,Boulevard Adolfo López Mateos Poniente,1012,,,,
node:4819123423,calle 46 x 59 y 61,492,,,97000,
node:4822979321,,,,,,
node:4823006221,Av. Francisco Saravia Sur,1108,,,30560,
node:4823249923,,,,,,
node:4823249926,,,,,,
node:4823912522,,,,,,
node:4823918721,,,,,,
node:4825972621,,,,,,
node:4826336421,Calle 44,176,Valladolid,,97782,
node:4826336422,Calle 42,205,Valladolid,,97780,
node:4826342201,,,,,,
node:4827049821,,,,,,
node:4827328886,,,,,,
node:4827956566,Mesones,49,,,,
node:4827956569,Hidalgo,22,,,,
node:4827956571,Hidalgo,4,,,,
node:4829439747,Dr. Mariano Azuela,12,Ciudad de México,,06400,
node:4829481692,,,,,,
node:4829486923,,,,,,
node:4831450023,,,,,,
node:4831502436,,,,,,
node:4836182637,,,,,,
node:4836182638,,,,,,
node:4836182639,,,,,,
node:4836286164,,,,,,
node:4838515921,,,,,,
node:4838882422,,,,,,
node:4839888958,,,,,,
node:4840996944,,,,,,
node:4840996946,,,,,,
node:4841992590,,,,,,
node:4841995032,,,,,,
node:4841995857,,,,,,
node:4848051985,,,,,,
node:4848051986,,,,,,
node:4848051987,,,,,,
node:4848346847,,,,,,
node:4851008822,Corregidora,106,,,20923,
node:4852681821,,,,,,
node:4853824123,Calle 40,,Valladolid,,97780,
node:4856539613,Calzada Legaría,,,,,
node:4858116195,,,,,,
node:4862641044,,,,,,
node:4867929322,,,,,,
node:4868987721,,,,,,
node:4870011227,Calle Ignacio López Rayón,213,Toluca de Lerdo,,50000,
node:4870221793,,,,,,
node:4874450721,,,,,,
node:4874501851,,,,,,
node:4879441721,,,,,,
node:4879984821,,,,,,
node:4881023824,Calle 25,,,,,
node:4882655385,,,,,,
node:4882658193,,,,,,
node:4884201935,,,,,,
node:4886211907,,,Ocotlán de Betancourt,,,
node:4887072625,,,,,,
node:4892360521,,,,,,
node:4893692230,,,,,,
node:4894336723,Avenida Vicente Guerrero,37,,,40000,
node:4895483375,,,,,,
node:4895527390,,,,,,
node:4896251290,,,,,,
node:4896314621,,,,,,
node:4898296925,,,,,,
node:4902047508,,,,,,
node:4902063686,,,,,,
node:4902099211,,,,,,
node:4904857921,,,,,,
node:4906146323,,,,,,
node:4906477521,,,,,,
node:4909431921,,,,,,
node:4909431922,,,,,,
node:4911076623,,,,,,
node:4917284742,Boulevard Álvaro Obregón,4190,Nogales,SO,,
node:4917822579,,,,,,
node:4919163546,Paraiso,,Tepoztlan,,,
node:4919522908,Pedro Galvan Sur,206,colima,,28000,
node:4923209221,"Carretera Chetumal Puerto Juárez Km. 266,3, Riviera Maya",,Playa del Carmen,,77750,
node:4923261821,,,,,,
node:4925160823,Carretera Huasca San Miguel Regla,,San Miguel Regla,,43500,
node:4925266232,Calle Juan C. Doria,,Huasca de Ocampo,Hidalgo,43500,
node:4927155621,,,,,,
node:4929569324,,,,,,
node:4929569325,,,,,,
node:4930929121,Avenida Central,,,,,
node:4931701422,Calle Guanajuato,84,,,06700,
node:4931715221,,,,,,
node:4932944922,,,,,,
node:4934316326,,,,,,
node:4936307056,,,,,,
node:4936322763,,,,,,
node:4937409724,,,,,,
node:4939290221,,,,,,
node:4940164524,,,,,,
node:4940880321,Calle 3,,,,,
node:4940881921,,,,,,
node:4940888821,,,,,,
node:4940923422,3 Norte,441,,,,
node:4941388421,Avenida 11 Oriente,215,,,,
node:4943632324,,,,,,
node:4944012556,,,,,,
node:4944703994,,,,,,
node:4946450521,,,,,,
node:4947065821,,,,,,
node:4951274127,Boulevard Francisco I. Madero,971,Culiacan,SIN,80090,
node:4951665521,,,,,,
node:4951665621,,,,,,
node:4951857496,,,,,,
node:4951879522,Av. Tikal,,,,77500,
node:4952029825,,,,,,
node:4953232114,,,,,,
node:4953473121,,,,,,
node:4953510230,8 Sur,,,,,
node:4955902521,,,,,,
node:4956899428,,,,,,
node:4957439971,Calle 48 Norte,Calle 48 norte entre 20 y 25 norte,Playa del Carmen,,77728,
node:4959191423,,,,,,
node:4961172122,Calle Segunda,1429,,,,
node:4964092923,,,,,,
node:4964242805,Calle Profesor José Silvestre Aramberri,1170,Monterrey,,64000,
node:4964254594,Calle Profesor José Silvestre Aramberri,,Monterrey,,64000,
node:4964368830,,,,,,
node:4965648266,,,,,,
node:4965683595,,,,,,
node:4965727829,,,,,,
node:4965740715,,,,,,
node:4966268701,,,,,,
node:4970935584,Golondrinas,65,"Ixtapa, Mexico",,40883,
node:4972325926,,,,,,
node:4973035521,,,,,,
node:4973884749,,,,,,
node:4974080162,,,,,,
node:4978461221,Lerdo de Tejada,308,,,37320,
node:4979795423,Calle Convento Del Carmen,,,,54050,
node:4979821098,,,,,,
node:4979821099,,,,,,
node:4979821100,,,,,,
node:4980469822,,,,,,
node:4983170321,,,,,,
node:4983704367,,,,,,
node:4983996122,,,,,,
node:4984818022,,,,,,
node:4985900421,Calle Pedro Joaquín Coldwell,74. lot 3. A,,,,
node:4987072022,,,,,,
node:4987756125,El Colorado- El Rodeo,,,,76800,
node:4987757824,,,,,,
node:4988497321,,,,,,
node:4989052323,,,,,,
node:4990053435,,,,,,
node:4990053624,,,,,,
node:4991440723,,,,,,
node:4991473021,,,,,,
node:4991502385,,,,,,
node:4992929572,Avenida Hermanos Serdán,794,Puebla,,72020,
node:4992954632,Avenida Hermanos Serdán,810,Puebla,,72020,
node:4993647621,,,,,,
node:4995083721,,,,,,
node:4995554121,,,,,,
node:4995950021,,,,,,
node:4996287272,,,,,,
node:4996287275,,,,,,
node:4996287277,,,,,,
node:4996333955,,,,,,
node:4998732416,Boulevard Agua Caliente,11451,Tijuana,,22420,
node:4999090621,Acapulco,80,Puerto San Carlos,,23740,
node:5000089423,,,,,,
node:5001501322,,,,,,
node:5002189619,7 Sur,,Tulum,,77760,
node:5004084531,Calle Huanacastle,,Valdivia,,,
node:5005954023,,,,,,
node:5006304724,carretera boca del rio- Córdoba,,,,,
node:5007711322,,,,,,
node:5008541832,,,,,,
node:5008544421,,,,,,
node:5008544521,,,,,,
node:5012888463,Jazminez,4,Ejutla de crespo,,71500,
node:5016668222,,,,,,
node:5017181821,Calle Sardinia,,Mahahual,,,
node:5017277921,Alameda,18,Guanajuato,,36000,
node:5017287250,Circuito Juan Pablo II,1755,Heróica Puebla de Zaragoza,,72410,
node:5017305589,,,,,,
node:5018899721,Carretera Ruinas,,,,29960,
node:5020696521,,,,,,
node:5020785021,Calle 30,,,,97930,
node:5020799421,,,,,,
node:5020812121,,,,,,
node:5023169622,,,,,,
node:5023286850,,,,,,
node:5023286851,,,,,,
node:5023286852,Autopista MX-Querétaro,2107,Querétaro,,76030,
node:5023286853,,,,,,
node:5023299828,,,,,,
node:5023299845,,,,,,
node:5023411922,Libélula,392,,,77533,
node:5024710626,Calle Palomino,,,,,
node:5025197321,,,,,,
node:5025960275,Primera Privada Calle 15,1405,Puebla,,,
node:5027067165,,,,,,
node:5027210723,,,,,,
node:5027355421,,,,,,
node:5028008327,,,,,,
node:5028015024,,,,,,
node:5028836121,,,,,,
node:5029489623,,,,,,
node:5029490522,,,,,,
node:5030082345,Calle Alemania,S/N,,,,
node:5033149142,,,,,,
node:5033157722,,,,,,
node:5035901622,Carretera Tulum - Punta Allen,,,,,
node:5038209521,Avenida 5a,,,,,
node:5039470027,calle 17 sur ent 70 y 75 lote 8,,,,,
node:5041939221,,,,,,
node:5043101422,,,,,,
node:5043129422,,,,,,
node:5043129521,,,,,,
node:5043129621,,,,,,
node:5043129623,,,,,,
node:5043129625,,,,,,
node:5043435721,,,,,,
node:5043435722,,,,,,
node:5043752923,,,,,,
node:5045030426,,,,,,
node:5045067221,,,,,,
node:5045067226,,,,,,
node:5045514625,,,,,,
node:5045514626,,,,,,
node:5045514634,,,,,,
node:5049804223,,,,,,
node:5052476521,,,,,,
node:5053961822,,,,,,
node:5055238307,,,,,,
node:5061294226,,,,,,
node:5062519225,,,,,,
node:5063821721,5 de Mayo,#25,,,29240,
node:5065227628,,,,,,
node:5066807623,,,,,,
node:5066828238,,,,,,
